,image,mask
4064,archive/Forest Segmented/Forest Segmented/images/841621_sat_62.jpg,archive/Forest Segmented/Forest Segmented/mask/841621_mask_62.jpg
4065,archive/Forest Segmented/Forest Segmented/images/841621_sat_63.jpg,archive/Forest Segmented/Forest Segmented/mask/841621_mask_63.jpg
4066,archive/Forest Segmented/Forest Segmented/images/841621_sat_71.jpg,archive/Forest Segmented/Forest Segmented/mask/841621_mask_71.jpg
4067,archive/Forest Segmented/Forest Segmented/images/841621_sat_72.jpg,archive/Forest Segmented/Forest Segmented/mask/841621_mask_72.jpg
4068,archive/Forest Segmented/Forest Segmented/images/841621_sat_73.jpg,archive/Forest Segmented/Forest Segmented/mask/841621_mask_73.jpg
4069,archive/Forest Segmented/Forest Segmented/images/841621_sat_80.jpg,archive/Forest Segmented/Forest Segmented/mask/841621_mask_80.jpg
4070,archive/Forest Segmented/Forest Segmented/images/841621_sat_81.jpg,archive/Forest Segmented/Forest Segmented/mask/841621_mask_81.jpg
4071,archive/Forest Segmented/Forest Segmented/images/848728_sat_50.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_50.jpg
4072,archive/Forest Segmented/Forest Segmented/images/848728_sat_51.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_51.jpg
4073,archive/Forest Segmented/Forest Segmented/images/848728_sat_52.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_52.jpg
4074,archive/Forest Segmented/Forest Segmented/images/848728_sat_53.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_53.jpg
4075,archive/Forest Segmented/Forest Segmented/images/848728_sat_54.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_54.jpg
4076,archive/Forest Segmented/Forest Segmented/images/848728_sat_55.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_55.jpg
4077,archive/Forest Segmented/Forest Segmented/images/848728_sat_56.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_56.jpg
4078,archive/Forest Segmented/Forest Segmented/images/848728_sat_57.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_57.jpg
4079,archive/Forest Segmented/Forest Segmented/images/848728_sat_66.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_66.jpg
4080,archive/Forest Segmented/Forest Segmented/images/848728_sat_67.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_67.jpg
4081,archive/Forest Segmented/Forest Segmented/images/848728_sat_68.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_68.jpg
4082,archive/Forest Segmented/Forest Segmented/images/848728_sat_76.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_76.jpg
4083,archive/Forest Segmented/Forest Segmented/images/848728_sat_77.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_77.jpg
4084,archive/Forest Segmented/Forest Segmented/images/848728_sat_80.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_80.jpg
4085,archive/Forest Segmented/Forest Segmented/images/848728_sat_86.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_86.jpg
4086,archive/Forest Segmented/Forest Segmented/images/848728_sat_87.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_87.jpg
4087,archive/Forest Segmented/Forest Segmented/images/848728_sat_88.jpg,archive/Forest Segmented/Forest Segmented/mask/848728_mask_88.jpg
4088,archive/Forest Segmented/Forest Segmented/images/849797_sat_48.jpg,archive/Forest Segmented/Forest Segmented/mask/849797_mask_48.jpg
4089,archive/Forest Segmented/Forest Segmented/images/849797_sat_58.jpg,archive/Forest Segmented/Forest Segmented/mask/849797_mask_58.jpg
4090,archive/Forest Segmented/Forest Segmented/images/849797_sat_67.jpg,archive/Forest Segmented/Forest Segmented/mask/849797_mask_67.jpg
4091,archive/Forest Segmented/Forest Segmented/images/849797_sat_68.jpg,archive/Forest Segmented/Forest Segmented/mask/849797_mask_68.jpg
4092,archive/Forest Segmented/Forest Segmented/images/849797_sat_77.jpg,archive/Forest Segmented/Forest Segmented/mask/849797_mask_77.jpg
4093,archive/Forest Segmented/Forest Segmented/images/849797_sat_78.jpg,archive/Forest Segmented/Forest Segmented/mask/849797_mask_78.jpg
4094,archive/Forest Segmented/Forest Segmented/images/849797_sat_88.jpg,archive/Forest Segmented/Forest Segmented/mask/849797_mask_88.jpg
4095,archive/Forest Segmented/Forest Segmented/images/850510_sat_00.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_00.jpg
4096,archive/Forest Segmented/Forest Segmented/images/850510_sat_02.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_02.jpg
4097,archive/Forest Segmented/Forest Segmented/images/850510_sat_03.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_03.jpg
4098,archive/Forest Segmented/Forest Segmented/images/850510_sat_11.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_11.jpg
4099,archive/Forest Segmented/Forest Segmented/images/850510_sat_12.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_12.jpg
4100,archive/Forest Segmented/Forest Segmented/images/850510_sat_13.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_13.jpg
4101,archive/Forest Segmented/Forest Segmented/images/850510_sat_20.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_20.jpg
4102,archive/Forest Segmented/Forest Segmented/images/850510_sat_22.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_22.jpg
4103,archive/Forest Segmented/Forest Segmented/images/850510_sat_23.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_23.jpg
4104,archive/Forest Segmented/Forest Segmented/images/850510_sat_24.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_24.jpg
4105,archive/Forest Segmented/Forest Segmented/images/850510_sat_25.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_25.jpg
4106,archive/Forest Segmented/Forest Segmented/images/850510_sat_26.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_26.jpg
4107,archive/Forest Segmented/Forest Segmented/images/850510_sat_27.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_27.jpg
4108,archive/Forest Segmented/Forest Segmented/images/850510_sat_30.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_30.jpg
4109,archive/Forest Segmented/Forest Segmented/images/850510_sat_31.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_31.jpg
4110,archive/Forest Segmented/Forest Segmented/images/850510_sat_32.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_32.jpg
4111,archive/Forest Segmented/Forest Segmented/images/850510_sat_34.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_34.jpg
4112,archive/Forest Segmented/Forest Segmented/images/850510_sat_35.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_35.jpg
4113,archive/Forest Segmented/Forest Segmented/images/850510_sat_36.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_36.jpg
4114,archive/Forest Segmented/Forest Segmented/images/850510_sat_37.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_37.jpg
4115,archive/Forest Segmented/Forest Segmented/images/850510_sat_40.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_40.jpg
4116,archive/Forest Segmented/Forest Segmented/images/850510_sat_41.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_41.jpg
4117,archive/Forest Segmented/Forest Segmented/images/850510_sat_42.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_42.jpg
4118,archive/Forest Segmented/Forest Segmented/images/850510_sat_46.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_46.jpg
4119,archive/Forest Segmented/Forest Segmented/images/850510_sat_50.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_50.jpg
4120,archive/Forest Segmented/Forest Segmented/images/850510_sat_51.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_51.jpg
4121,archive/Forest Segmented/Forest Segmented/images/850510_sat_52.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_52.jpg
4122,archive/Forest Segmented/Forest Segmented/images/850510_sat_54.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_54.jpg
4123,archive/Forest Segmented/Forest Segmented/images/850510_sat_55.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_55.jpg
4124,archive/Forest Segmented/Forest Segmented/images/850510_sat_58.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_58.jpg
4125,archive/Forest Segmented/Forest Segmented/images/850510_sat_60.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_60.jpg
4126,archive/Forest Segmented/Forest Segmented/images/850510_sat_64.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_64.jpg
4127,archive/Forest Segmented/Forest Segmented/images/850510_sat_70.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_70.jpg
4128,archive/Forest Segmented/Forest Segmented/images/850510_sat_71.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_71.jpg
4129,archive/Forest Segmented/Forest Segmented/images/850510_sat_72.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_72.jpg
4130,archive/Forest Segmented/Forest Segmented/images/850510_sat_74.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_74.jpg
4131,archive/Forest Segmented/Forest Segmented/images/850510_sat_75.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_75.jpg
4132,archive/Forest Segmented/Forest Segmented/images/850510_sat_76.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_76.jpg
4133,archive/Forest Segmented/Forest Segmented/images/850510_sat_77.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_77.jpg
4134,archive/Forest Segmented/Forest Segmented/images/850510_sat_82.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_82.jpg
4135,archive/Forest Segmented/Forest Segmented/images/850510_sat_83.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_83.jpg
4136,archive/Forest Segmented/Forest Segmented/images/850510_sat_84.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_84.jpg
4137,archive/Forest Segmented/Forest Segmented/images/850510_sat_85.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_85.jpg
4138,archive/Forest Segmented/Forest Segmented/images/850510_sat_86.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_86.jpg
4139,archive/Forest Segmented/Forest Segmented/images/850510_sat_87.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_87.jpg
4140,archive/Forest Segmented/Forest Segmented/images/850510_sat_88.jpg,archive/Forest Segmented/Forest Segmented/mask/850510_mask_88.jpg
4141,archive/Forest Segmented/Forest Segmented/images/855_sat_01.jpg,archive/Forest Segmented/Forest Segmented/mask/855_mask_01.jpg
4142,archive/Forest Segmented/Forest Segmented/images/855_sat_02.jpg,archive/Forest Segmented/Forest Segmented/mask/855_mask_02.jpg
4143,archive/Forest Segmented/Forest Segmented/images/855_sat_12.jpg,archive/Forest Segmented/Forest Segmented/mask/855_mask_12.jpg
4144,archive/Forest Segmented/Forest Segmented/images/855_sat_22.jpg,archive/Forest Segmented/Forest Segmented/mask/855_mask_22.jpg
4145,archive/Forest Segmented/Forest Segmented/images/855_sat_32.jpg,archive/Forest Segmented/Forest Segmented/mask/855_mask_32.jpg
4146,archive/Forest Segmented/Forest Segmented/images/855_sat_41.jpg,archive/Forest Segmented/Forest Segmented/mask/855_mask_41.jpg
4147,archive/Forest Segmented/Forest Segmented/images/855_sat_42.jpg,archive/Forest Segmented/Forest Segmented/mask/855_mask_42.jpg
4148,archive/Forest Segmented/Forest Segmented/images/855_sat_50.jpg,archive/Forest Segmented/Forest Segmented/mask/855_mask_50.jpg
4149,archive/Forest Segmented/Forest Segmented/images/855_sat_51.jpg,archive/Forest Segmented/Forest Segmented/mask/855_mask_51.jpg
4150,archive/Forest Segmented/Forest Segmented/images/855_sat_60.jpg,archive/Forest Segmented/Forest Segmented/mask/855_mask_60.jpg
4151,archive/Forest Segmented/Forest Segmented/images/858771_sat_00.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_00.jpg
4152,archive/Forest Segmented/Forest Segmented/images/858771_sat_06.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_06.jpg
4153,archive/Forest Segmented/Forest Segmented/images/858771_sat_07.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_07.jpg
4154,archive/Forest Segmented/Forest Segmented/images/858771_sat_11.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_11.jpg
4155,archive/Forest Segmented/Forest Segmented/images/858771_sat_12.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_12.jpg
4156,archive/Forest Segmented/Forest Segmented/images/858771_sat_14.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_14.jpg
4157,archive/Forest Segmented/Forest Segmented/images/858771_sat_20.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_20.jpg
4158,archive/Forest Segmented/Forest Segmented/images/858771_sat_22.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_22.jpg
4159,archive/Forest Segmented/Forest Segmented/images/858771_sat_23.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_23.jpg
4160,archive/Forest Segmented/Forest Segmented/images/858771_sat_30.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_30.jpg
4161,archive/Forest Segmented/Forest Segmented/images/858771_sat_40.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_40.jpg
4162,archive/Forest Segmented/Forest Segmented/images/858771_sat_41.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_41.jpg
4163,archive/Forest Segmented/Forest Segmented/images/858771_sat_50.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_50.jpg
4164,archive/Forest Segmented/Forest Segmented/images/858771_sat_60.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_60.jpg
4165,archive/Forest Segmented/Forest Segmented/images/858771_sat_78.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_78.jpg
4166,archive/Forest Segmented/Forest Segmented/images/858771_sat_80.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_80.jpg
4167,archive/Forest Segmented/Forest Segmented/images/858771_sat_82.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_82.jpg
4168,archive/Forest Segmented/Forest Segmented/images/858771_sat_83.jpg,archive/Forest Segmented/Forest Segmented/mask/858771_mask_83.jpg
4169,archive/Forest Segmented/Forest Segmented/images/861353_sat_02.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_02.jpg
4170,archive/Forest Segmented/Forest Segmented/images/861353_sat_03.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_03.jpg
4171,archive/Forest Segmented/Forest Segmented/images/861353_sat_04.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_04.jpg
4172,archive/Forest Segmented/Forest Segmented/images/861353_sat_14.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_14.jpg
4173,archive/Forest Segmented/Forest Segmented/images/861353_sat_15.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_15.jpg
4174,archive/Forest Segmented/Forest Segmented/images/861353_sat_16.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_16.jpg
4175,archive/Forest Segmented/Forest Segmented/images/861353_sat_25.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_25.jpg
4176,archive/Forest Segmented/Forest Segmented/images/861353_sat_35.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_35.jpg
4177,archive/Forest Segmented/Forest Segmented/images/861353_sat_44.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_44.jpg
4178,archive/Forest Segmented/Forest Segmented/images/861353_sat_45.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_45.jpg
4179,archive/Forest Segmented/Forest Segmented/images/861353_sat_53.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_53.jpg
4180,archive/Forest Segmented/Forest Segmented/images/861353_sat_54.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_54.jpg
4181,archive/Forest Segmented/Forest Segmented/images/861353_sat_63.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_63.jpg
4182,archive/Forest Segmented/Forest Segmented/images/861353_sat_72.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_72.jpg
4183,archive/Forest Segmented/Forest Segmented/images/861353_sat_73.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_73.jpg
4184,archive/Forest Segmented/Forest Segmented/images/861353_sat_80.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_80.jpg
4185,archive/Forest Segmented/Forest Segmented/images/861353_sat_81.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_81.jpg
4186,archive/Forest Segmented/Forest Segmented/images/861353_sat_82.jpg,archive/Forest Segmented/Forest Segmented/mask/861353_mask_82.jpg
4187,archive/Forest Segmented/Forest Segmented/images/866782_sat_00.jpg,archive/Forest Segmented/Forest Segmented/mask/866782_mask_00.jpg
4188,archive/Forest Segmented/Forest Segmented/images/866782_sat_01.jpg,archive/Forest Segmented/Forest Segmented/mask/866782_mask_01.jpg
4189,archive/Forest Segmented/Forest Segmented/images/866782_sat_02.jpg,archive/Forest Segmented/Forest Segmented/mask/866782_mask_02.jpg
4190,archive/Forest Segmented/Forest Segmented/images/866782_sat_07.jpg,archive/Forest Segmented/Forest Segmented/mask/866782_mask_07.jpg
4191,archive/Forest Segmented/Forest Segmented/images/866782_sat_08.jpg,archive/Forest Segmented/Forest Segmented/mask/866782_mask_08.jpg
