,image,mask
3228,archive/Forest Segmented/Forest Segmented/images/855_sat_02.jpg,archive/Forest Segmented/Forest Segmented/masks/524518_mask_85.jpg
2853,archive/Forest Segmented/Forest Segmented/images/778804_sat_48.jpg,archive/Forest Segmented/Forest Segmented/masks/182422_mask_02.jpg
2912,archive/Forest Segmented/Forest Segmented/images/170535_sat_15.jpg,archive/Forest Segmented/Forest Segmented/masks/876248_mask_63.jpg
1865,archive/Forest Segmented/Forest Segmented/images/524518_sat_36.jpg,archive/Forest Segmented/Forest Segmented/masks/899693_mask_60.jpg
1857,archive/Forest Segmented/Forest Segmented/images/644103_sat_26.jpg,archive/Forest Segmented/Forest Segmented/masks/575902_mask_75.jpg
2645,archive/Forest Segmented/Forest Segmented/images/291214_sat_16.jpg,archive/Forest Segmented/Forest Segmented/masks/679507_mask_68.jpg
2243,archive/Forest Segmented/Forest Segmented/images/34359_sat_78.jpg,archive/Forest Segmented/Forest Segmented/masks/810749_mask_43.jpg
2336,archive/Forest Segmented/Forest Segmented/images/827126_sat_65.jpg,archive/Forest Segmented/Forest Segmented/masks/34359_mask_51.jpg
950,archive/Forest Segmented/Forest Segmented/images/428597_sat_85.jpg,archive/Forest Segmented/Forest Segmented/masks/628479_mask_30.jpg
3068,archive/Forest Segmented/Forest Segmented/images/691384_sat_45.jpg,archive/Forest Segmented/Forest Segmented/masks/943943_mask_40.jpg
1120,archive/Forest Segmented/Forest Segmented/images/192918_sat_23.jpg,archive/Forest Segmented/Forest Segmented/masks/210473_mask_16.jpg
2597,archive/Forest Segmented/Forest Segmented/images/650253_sat_35.jpg,archive/Forest Segmented/Forest Segmented/masks/176225_mask_72.jpg
2204,archive/Forest Segmented/Forest Segmented/images/825816_sat_73.jpg,archive/Forest Segmented/Forest Segmented/masks/875328_mask_13.jpg
419,archive/Forest Segmented/Forest Segmented/images/877160_sat_38.jpg,archive/Forest Segmented/Forest Segmented/masks/935318_mask_77.jpg
922,archive/Forest Segmented/Forest Segmented/images/496948_sat_28.jpg,archive/Forest Segmented/Forest Segmented/masks/27460_mask_10.jpg
1254,archive/Forest Segmented/Forest Segmented/images/13415_sat_33.jpg,archive/Forest Segmented/Forest Segmented/masks/749375_mask_36.jpg
477,archive/Forest Segmented/Forest Segmented/images/533952_sat_16.jpg,archive/Forest Segmented/Forest Segmented/masks/242583_mask_08.jpg
2035,archive/Forest Segmented/Forest Segmented/images/334677_sat_71.jpg,archive/Forest Segmented/Forest Segmented/masks/919051_mask_77.jpg
1202,archive/Forest Segmented/Forest Segmented/images/825816_sat_05.jpg,archive/Forest Segmented/Forest Segmented/masks/7906_mask_64.jpg
2626,archive/Forest Segmented/Forest Segmented/images/134465_sat_74.jpg,archive/Forest Segmented/Forest Segmented/masks/665914_mask_60.jpg
4923,archive/Forest Segmented/Forest Segmented/images/72807_sat_05.jpg,archive/Forest Segmented/Forest Segmented/masks/848728_mask_67.jpg
1970,archive/Forest Segmented/Forest Segmented/images/534154_sat_02.jpg,archive/Forest Segmented/Forest Segmented/masks/400179_mask_00.jpg
3110,archive/Forest Segmented/Forest Segmented/images/33573_sat_24.jpg,archive/Forest Segmented/Forest Segmented/masks/626208_mask_15.jpg
4018,archive/Forest Segmented/Forest Segmented/images/624916_sat_73.jpg,archive/Forest Segmented/Forest Segmented/masks/524056_mask_13.jpg
2151,archive/Forest Segmented/Forest Segmented/images/15573_sat_87.jpg,archive/Forest Segmented/Forest Segmented/masks/918446_mask_44.jpg
3687,archive/Forest Segmented/Forest Segmented/images/739122_sat_71.jpg,archive/Forest Segmented/Forest Segmented/masks/626208_mask_06.jpg
1997,archive/Forest Segmented/Forest Segmented/images/919051_sat_81.jpg,archive/Forest Segmented/Forest Segmented/masks/634717_mask_66.jpg
4033,archive/Forest Segmented/Forest Segmented/images/772567_sat_51.jpg,archive/Forest Segmented/Forest Segmented/masks/877160_mask_77.jpg
3054,archive/Forest Segmented/Forest Segmented/images/156574_sat_57.jpg,archive/Forest Segmented/Forest Segmented/masks/940229_mask_14.jpg
1248,archive/Forest Segmented/Forest Segmented/images/518833_sat_65.jpg,archive/Forest Segmented/Forest Segmented/masks/340898_mask_71.jpg
2192,archive/Forest Segmented/Forest Segmented/images/866782_sat_01.jpg,archive/Forest Segmented/Forest Segmented/masks/739760_mask_45.jpg
2712,archive/Forest Segmented/Forest Segmented/images/850510_sat_36.jpg,archive/Forest Segmented/Forest Segmented/masks/827126_mask_73.jpg
992,archive/Forest Segmented/Forest Segmented/images/736869_sat_56.jpg,archive/Forest Segmented/Forest Segmented/masks/338661_mask_87.jpg
2190,archive/Forest Segmented/Forest Segmented/images/122178_sat_14.jpg,archive/Forest Segmented/Forest Segmented/masks/652883_mask_51.jpg
3762,archive/Forest Segmented/Forest Segmented/images/351271_sat_58.jpg,archive/Forest Segmented/Forest Segmented/masks/739760_mask_67.jpg
3597,archive/Forest Segmented/Forest Segmented/images/439854_sat_75.jpg,archive/Forest Segmented/Forest Segmented/masks/361129_mask_46.jpg
1318,archive/Forest Segmented/Forest Segmented/images/650253_sat_14.jpg,archive/Forest Segmented/Forest Segmented/masks/334677_mask_27.jpg
1863,archive/Forest Segmented/Forest Segmented/images/605764_sat_77.jpg,archive/Forest Segmented/Forest Segmented/masks/935318_mask_01.jpg
2343,archive/Forest Segmented/Forest Segmented/images/919051_sat_54.jpg,archive/Forest Segmented/Forest Segmented/masks/866782_mask_00.jpg
2449,archive/Forest Segmented/Forest Segmented/images/679507_sat_87.jpg,archive/Forest Segmented/Forest Segmented/masks/877160_mask_30.jpg
2136,archive/Forest Segmented/Forest Segmented/images/71619_sat_64.jpg,archive/Forest Segmented/Forest Segmented/masks/961407_mask_37.jpg
1065,archive/Forest Segmented/Forest Segmented/images/925425_sat_40.jpg,archive/Forest Segmented/Forest Segmented/masks/897901_mask_30.jpg
5067,archive/Forest Segmented/Forest Segmented/images/170535_sat_71.jpg,archive/Forest Segmented/Forest Segmented/masks/340898_mask_87.jpg
4227,archive/Forest Segmented/Forest Segmented/images/498049_sat_68.jpg,archive/Forest Segmented/Forest Segmented/masks/111335_mask_45.jpg
2621,archive/Forest Segmented/Forest Segmented/images/434243_sat_41.jpg,archive/Forest Segmented/Forest Segmented/masks/126796_mask_76.jpg
77,archive/Forest Segmented/Forest Segmented/images/882451_sat_32.jpg,archive/Forest Segmented/Forest Segmented/masks/644103_mask_75.jpg
2898,archive/Forest Segmented/Forest Segmented/images/296279_sat_70.jpg,archive/Forest Segmented/Forest Segmented/masks/651312_mask_54.jpg
1314,archive/Forest Segmented/Forest Segmented/images/351271_sat_82.jpg,archive/Forest Segmented/Forest Segmented/masks/71125_mask_26.jpg
4533,archive/Forest Segmented/Forest Segmented/images/524056_sat_35.jpg,archive/Forest Segmented/Forest Segmented/masks/454655_mask_22.jpg
872,archive/Forest Segmented/Forest Segmented/images/296279_sat_22.jpg,archive/Forest Segmented/Forest Segmented/masks/810368_mask_68.jpg
3850,archive/Forest Segmented/Forest Segmented/images/162310_sat_65.jpg,archive/Forest Segmented/Forest Segmented/masks/202277_mask_37.jpg
4892,archive/Forest Segmented/Forest Segmented/images/794214_sat_73.jpg,archive/Forest Segmented/Forest Segmented/masks/7906_mask_78.jpg
2965,archive/Forest Segmented/Forest Segmented/images/273002_sat_72.jpg,archive/Forest Segmented/Forest Segmented/masks/498049_mask_68.jpg
3391,archive/Forest Segmented/Forest Segmented/images/739760_sat_54.jpg,archive/Forest Segmented/Forest Segmented/masks/524056_mask_62.jpg
2560,archive/Forest Segmented/Forest Segmented/images/170535_sat_16.jpg,archive/Forest Segmented/Forest Segmented/masks/992507_mask_66.jpg
5003,archive/Forest Segmented/Forest Segmented/images/134465_sat_13.jpg,archive/Forest Segmented/Forest Segmented/masks/827126_mask_14.jpg
2635,archive/Forest Segmented/Forest Segmented/images/850510_sat_37.jpg,archive/Forest Segmented/Forest Segmented/masks/665914_mask_74.jpg
3530,archive/Forest Segmented/Forest Segmented/images/940229_sat_62.jpg,archive/Forest Segmented/Forest Segmented/masks/345134_mask_81.jpg
375,archive/Forest Segmented/Forest Segmented/images/114433_sat_61.jpg,archive/Forest Segmented/Forest Segmented/masks/417313_mask_40.jpg
1908,archive/Forest Segmented/Forest Segmented/images/114473_sat_87.jpg,archive/Forest Segmented/Forest Segmented/masks/361129_mask_48.jpg
4428,archive/Forest Segmented/Forest Segmented/images/182422_sat_70.jpg,archive/Forest Segmented/Forest Segmented/masks/3484_mask_34.jpg
4475,archive/Forest Segmented/Forest Segmented/images/715846_sat_57.jpg,archive/Forest Segmented/Forest Segmented/masks/325354_mask_75.jpg
4027,archive/Forest Segmented/Forest Segmented/images/255876_sat_66.jpg,archive/Forest Segmented/Forest Segmented/masks/877160_mask_63.jpg
1604,archive/Forest Segmented/Forest Segmented/images/176225_sat_50.jpg,archive/Forest Segmented/Forest Segmented/masks/650253_mask_25.jpg
1118,archive/Forest Segmented/Forest Segmented/images/621206_sat_81.jpg,archive/Forest Segmented/Forest Segmented/masks/122104_mask_00.jpg
3677,archive/Forest Segmented/Forest Segmented/images/749375_sat_37.jpg,archive/Forest Segmented/Forest Segmented/masks/784140_mask_87.jpg
3490,archive/Forest Segmented/Forest Segmented/images/939614_sat_51.jpg,archive/Forest Segmented/Forest Segmented/masks/340898_mask_30.jpg
4970,archive/Forest Segmented/Forest Segmented/images/119079_sat_37.jpg,archive/Forest Segmented/Forest Segmented/masks/767012_mask_03.jpg
2958,archive/Forest Segmented/Forest Segmented/images/827126_sat_80.jpg,archive/Forest Segmented/Forest Segmented/masks/361129_mask_68.jpg
1994,archive/Forest Segmented/Forest Segmented/images/986342_sat_53.jpg,archive/Forest Segmented/Forest Segmented/masks/361129_mask_64.jpg
5062,archive/Forest Segmented/Forest Segmented/images/943943_sat_88.jpg,archive/Forest Segmented/Forest Segmented/masks/417313_mask_66.jpg
4451,archive/Forest Segmented/Forest Segmented/images/299287_sat_16.jpg,archive/Forest Segmented/Forest Segmented/masks/202277_mask_85.jpg
2376,archive/Forest Segmented/Forest Segmented/images/434243_sat_64.jpg,archive/Forest Segmented/Forest Segmented/masks/739760_mask_53.jpg
1342,archive/Forest Segmented/Forest Segmented/images/739122_sat_40.jpg,archive/Forest Segmented/Forest Segmented/masks/524518_mask_65.jpg
320,archive/Forest Segmented/Forest Segmented/images/605764_sat_11.jpg,archive/Forest Segmented/Forest Segmented/masks/122178_mask_02.jpg
1619,archive/Forest Segmented/Forest Segmented/images/943943_sat_26.jpg,archive/Forest Segmented/Forest Segmented/masks/15573_mask_10.jpg
3713,archive/Forest Segmented/Forest Segmented/images/148381_sat_50.jpg,archive/Forest Segmented/Forest Segmented/masks/143794_mask_43.jpg
2060,archive/Forest Segmented/Forest Segmented/images/210473_sat_15.jpg,archive/Forest Segmented/Forest Segmented/masks/534154_mask_35.jpg
2219,archive/Forest Segmented/Forest Segmented/images/563092_sat_56.jpg,archive/Forest Segmented/Forest Segmented/masks/34359_mask_84.jpg
1673,archive/Forest Segmented/Forest Segmented/images/210473_sat_05.jpg,archive/Forest Segmented/Forest Segmented/masks/634717_mask_77.jpg
260,archive/Forest Segmented/Forest Segmented/images/33573_sat_65.jpg,archive/Forest Segmented/Forest Segmented/masks/296279_mask_82.jpg
5017,archive/Forest Segmented/Forest Segmented/images/570332_sat_44.jpg,archive/Forest Segmented/Forest Segmented/masks/612214_mask_55.jpg
2039,archive/Forest Segmented/Forest Segmented/images/858771_sat_83.jpg,archive/Forest Segmented/Forest Segmented/masks/749375_mask_57.jpg
901,archive/Forest Segmented/Forest Segmented/images/499418_sat_36.jpg,archive/Forest Segmented/Forest Segmented/masks/713813_mask_52.jpg
3744,archive/Forest Segmented/Forest Segmented/images/524056_sat_68.jpg,archive/Forest Segmented/Forest Segmented/masks/774779_mask_52.jpg
2026,archive/Forest Segmented/Forest Segmented/images/334677_sat_70.jpg,archive/Forest Segmented/Forest Segmented/masks/24813_mask_32.jpg
4234,archive/Forest Segmented/Forest Segmented/images/739760_sat_27.jpg,archive/Forest Segmented/Forest Segmented/masks/897901_mask_03.jpg
1917,archive/Forest Segmented/Forest Segmented/images/242583_sat_20.jpg,archive/Forest Segmented/Forest Segmented/masks/749375_mask_84.jpg
1828,archive/Forest Segmented/Forest Segmented/images/20187_sat_04.jpg,archive/Forest Segmented/Forest Segmented/masks/736869_mask_15.jpg
1573,archive/Forest Segmented/Forest Segmented/images/392711_sat_76.jpg,archive/Forest Segmented/Forest Segmented/masks/897901_mask_57.jpg
4490,archive/Forest Segmented/Forest Segmented/images/182422_sat_60.jpg,archive/Forest Segmented/Forest Segmented/masks/71125_mask_05.jpg
4208,archive/Forest Segmented/Forest Segmented/images/428327_sat_50.jpg,archive/Forest Segmented/Forest Segmented/masks/651312_mask_35.jpg
224,archive/Forest Segmented/Forest Segmented/images/428327_sat_67.jpg,archive/Forest Segmented/Forest Segmented/masks/119079_mask_78.jpg
723,archive/Forest Segmented/Forest Segmented/images/255876_sat_54.jpg,archive/Forest Segmented/Forest Segmented/masks/148381_mask_77.jpg
4584,archive/Forest Segmented/Forest Segmented/images/361129_sat_50.jpg,archive/Forest Segmented/Forest Segmented/masks/133209_mask_12.jpg
1141,archive/Forest Segmented/Forest Segmented/images/632489_sat_74.jpg,archive/Forest Segmented/Forest Segmented/masks/563092_mask_56.jpg
2762,archive/Forest Segmented/Forest Segmented/images/122104_sat_52.jpg,archive/Forest Segmented/Forest Segmented/masks/784140_mask_68.jpg
846,archive/Forest Segmented/Forest Segmented/images/668465_sat_15.jpg,archive/Forest Segmented/Forest Segmented/masks/524056_mask_35.jpg
4289,archive/Forest Segmented/Forest Segmented/images/575902_sat_64.jpg,archive/Forest Segmented/Forest Segmented/masks/875328_mask_82.jpg
2551,archive/Forest Segmented/Forest Segmented/images/277900_sat_55.jpg,archive/Forest Segmented/Forest Segmented/masks/906113_mask_21.jpg
2928,archive/Forest Segmented/Forest Segmented/images/122104_sat_50.jpg,archive/Forest Segmented/Forest Segmented/masks/176225_mask_65.jpg
117,archive/Forest Segmented/Forest Segmented/images/533952_sat_14.jpg,archive/Forest Segmented/Forest Segmented/masks/72807_mask_30.jpg
645,archive/Forest Segmented/Forest Segmented/images/644103_sat_86.jpg,archive/Forest Segmented/Forest Segmented/masks/524518_mask_38.jpg
3,archive/Forest Segmented/Forest Segmented/images/299287_sat_21.jpg,archive/Forest Segmented/Forest Segmented/masks/345134_mask_13.jpg
4170,archive/Forest Segmented/Forest Segmented/images/277994_sat_88.jpg,archive/Forest Segmented/Forest Segmented/masks/325354_mask_62.jpg
467,archive/Forest Segmented/Forest Segmented/images/919051_sat_31.jpg,archive/Forest Segmented/Forest Segmented/masks/192918_mask_00.jpg
5,archive/Forest Segmented/Forest Segmented/images/217085_sat_03.jpg,archive/Forest Segmented/Forest Segmented/masks/208695_mask_71.jpg
919,archive/Forest Segmented/Forest Segmented/images/143794_sat_33.jpg,archive/Forest Segmented/Forest Segmented/masks/499418_mask_62.jpg
2595,archive/Forest Segmented/Forest Segmented/images/691384_sat_47.jpg,archive/Forest Segmented/Forest Segmented/masks/176225_mask_66.jpg
4324,archive/Forest Segmented/Forest Segmented/images/204494_sat_03.jpg,archive/Forest Segmented/Forest Segmented/masks/888343_mask_02.jpg
1063,archive/Forest Segmented/Forest Segmented/images/334677_sat_38.jpg,archive/Forest Segmented/Forest Segmented/masks/919051_mask_03.jpg
2590,archive/Forest Segmented/Forest Segmented/images/943943_sat_38.jpg,archive/Forest Segmented/Forest Segmented/masks/202277_mask_02.jpg
242,archive/Forest Segmented/Forest Segmented/images/296279_sat_30.jpg,archive/Forest Segmented/Forest Segmented/masks/119079_mask_50.jpg
1160,archive/Forest Segmented/Forest Segmented/images/736869_sat_43.jpg,archive/Forest Segmented/Forest Segmented/masks/961407_mask_57.jpg
2870,archive/Forest Segmented/Forest Segmented/images/406425_sat_51.jpg,archive/Forest Segmented/Forest Segmented/masks/111335_mask_24.jpg
3735,archive/Forest Segmented/Forest Segmented/images/428327_sat_34.jpg,archive/Forest Segmented/Forest Segmented/masks/210473_mask_55.jpg
2397,archive/Forest Segmented/Forest Segmented/images/650253_sat_38.jpg,archive/Forest Segmented/Forest Segmented/masks/13415_mask_44.jpg
3517,archive/Forest Segmented/Forest Segmented/images/778804_sat_66.jpg,archive/Forest Segmented/Forest Segmented/masks/134465_mask_44.jpg
3421,archive/Forest Segmented/Forest Segmented/images/967818_sat_46.jpg,archive/Forest Segmented/Forest Segmented/masks/524056_mask_88.jpg
2563,archive/Forest Segmented/Forest Segmented/images/27460_sat_78.jpg,archive/Forest Segmented/Forest Segmented/masks/565914_mask_67.jpg
1605,archive/Forest Segmented/Forest Segmented/images/652883_sat_07.jpg,archive/Forest Segmented/Forest Segmented/masks/524518_mask_64.jpg
4934,archive/Forest Segmented/Forest Segmented/images/575902_sat_62.jpg,archive/Forest Segmented/Forest Segmented/masks/352808_mask_15.jpg
2324,archive/Forest Segmented/Forest Segmented/images/749375_sat_03.jpg,archive/Forest Segmented/Forest Segmented/masks/111335_mask_01.jpg
2709,archive/Forest Segmented/Forest Segmented/images/850510_sat_22.jpg,archive/Forest Segmented/Forest Segmented/masks/225945_mask_78.jpg
4494,archive/Forest Segmented/Forest Segmented/images/76759_sat_73.jpg,archive/Forest Segmented/Forest Segmented/masks/325354_mask_65.jpg
